0,4.25
0.00423171,4.25398
0.00899026,4.2585
0.0141268,4.26342
0.0195048,4.26864
0.025,4.27405
0.0304952,4.27954
0.0358732,4.28501
0.0410097,4.29034
0.0457683,4.29539
0.05,4.3
0.0524676,4.30388
0.0540876,4.30681
0.0549603,4.30879
0.0552045,4.30983
0.054943,4.30998
0.054295,4.30929
0.0533733,4.30784
0.0522841,4.30571
0.0511278,4.30305
0.05,4.3
0.0480826,4.29695
0.0465713,4.29429
0.0455372,4.29216
0.0450046,4.29071
0.044962,4.29002
0.0453701,4.29017
0.0461674,4.29121
0.0472733,4.29319
0.0485891,4.29612
0.05,4.3
0.0503795,4.30461
0.0506711,4.30966
0.0508633,4.31499
0.0509545,4.32046
0.0509506,4.32595
0.0508623,4.33136
0.0507044,4.33658
0.0504945,4.3415
0.0502524,4.34602
0.05,4.35
0.0488235,4.35129
0.0478525,4.35194
0.0471512,4.35211
0.0467546,4.35196
0.046673,4.35162
0.0468957,4.35119
0.0473936,4.35077
0.0481209,4.35041
0.0490156,4.35014
0.05,4.35
0.05,4.34808
0.05,4.34657
0.05,4.34554
0.05,4.345
0.05,4.34496
0.05,4.34537
0.05,4.34617
0.05,4.34727
0.05,4.34859
0.05,4.35
0.05,4.35038
0.05,4.35067
0.05,4.35086
0.05,4.35095
0.05,4.35095
0.05,4.35086
0.05,4.3507
0.05,4.35049
0.05,4.35025
0.05,4.35
0.05,4.34882
0.05,4.34785
0.05,4.34715
0.05,4.34675
0.05,4.34667
0.05,4.3469
0.05,4.34739
0.05,4.34812
0.05,4.34902
0.05,4.35
0.0490156,4.35
0.0481209,4.35
0.0473936,4.35
0.0468957,4.35
0.046673,4.35
0.0467546,4.35
0.0471512,4.35
0.0478525,4.35
0.0488235,4.35
0.05,4.35
0.049268,4.35
0.0486154,4.35
0.048098,4.35
0.047758,4.35
0.0476236,4.35
0.0477091,4.35
0.0480144,4.35
0.0485236,4.35
0.049203,4.35
0.05,4.35
0.0488415,4.35
0.0477677,4.35
0.0468718,4.35
0.0462324,4.35
0.0459125,4.35
0.0459591,4.35
0.0464005,4.35
0.0472424,4.35
0.0484621,4.35
0.05,4.35
0.0487325,4.34902
0.0476783,4.34812
0.0469343,4.34739
0.0465607,4.3469
0.0465779,4.34667
0.0469637,4.34675
0.0476486,4.34715
0.0485114,4.34785
0.0493737,4.34882
0.05,4.35
0.0461641,4.35025
0.0419092,4.35049
0.0373445,4.3507
0.0325481,4.35086
0.0275665,4.35095
0.0224184,4.35095
0.0171015,4.35086
0.0116014,4.35067
0.00590238,4.35038
0,4.35
-0.00785784,4.34859
-0.0153101,4.34727
-0.0222153,4.34617
-0.028477,4.34537
-0.0340304,4.34496
-0.038831,4.345
-0.042846,4.34554
-0.0460514,4.34657
-0.0484341,4.34808
-0.05,4.35
-0.0518177,4.35014
-0.0529806,4.35041
-0.0535632,4.35077
-0.0536484,4.35119
-0.053327,4.35162
-0.0527014,4.35196
-0.051892,4.35211
-0.0510459,4.35194
-0.0503432,4.35129
-0.05,4.35
-0.0522979,4.34504
-0.0553332,4.33963
-0.0590559,4.33397
-0.063411,4.32825
-0.068346,4.32262
-0.0738139,4.31721
-0.0797703,4.31214
-0.0861663,4.30751
-0.0929391,4.30343
-0.1,4.3
-0.10903,4.29539
-0.117592,4.2918
-0.125443,4.28931
-0.132395,4.28792
-0.138308,4.28764
-0.14308,4.28842
-0.146642,4.29018
-0.148962,4.29281
-0.150055,4.29616
-0.15,4.3
-0.150136,4.3009
-0.149844,4.3016
-0.149305,4.3021
-0.148678,4.30242
-0.148099,4.30257
-0.147688,4.30255
-0.147559,4.30234
-0.147825,4.30191
-0.1486,4.30116
-0.15,4.3
-0.15512,4.29437
-0.160787,4.28851
-0.166721,4.28265
-0.172671,4.27696
-0.178422,4.27158
-0.183805,4.26656
-0.188696,4.26193
-0.193024,4.25768
-0.196774,4.25373
-0.2,4.25
-0.204805,4.24346
-0.209266,4.23724
-0.213483,4.2314
-0.217596,4.22596
-0.221768,4.22091
-0.22618,4.21623
-0.231023,4.21187
-0.236492,4.20777
-0.242767,4.20384
-0.25,4.2
-0.259105,4.19322
-0.268814,4.18664
-0.278968,4.18041
-0.289413,4.1746
-0.3,4.1693
-0.310587,4.16451
-0.321032,4.16025
-0.331186,4.15647
-0.340895,4.15309
-0.35,4.15
-0.356249,4.14408
-0.361629,4.13835
-0.36637,4.13286
-0.370716,4.12762
-0.374905,4.12262
-0.379158,4.11785
-0.383668,4.11326
-0.388587,4.10879
-0.394018,4.1044
-0.4,4.1
-0.403478,4.09359
-0.407471,4.08727
-0.412009,4.08117
-0.417058,4.07537
-0.422529,4.06996
-0.428284,4.065
-0.434142,4.06054
-0.439884,4.05657
-0.44526,4.05308
-0.45,4.05
-0.449989,4.04514
-0.449449,4.04041
-0.448608,4.03577
-0.447682,4.03119
-0.446863,4.02662
-0.446326,4.02196
-0.446232,4.01711
-0.446727,4.01194
-0.447946,4.00629
-0.45,4
-0.451073,3.99102
-0.453322,3.9815
-0.456732,3.97158
-0.461215,3.96136
-0.466635,3.95095
-0.47281,3.94046
-0.479518,3.92999
-0.486496,3.91966
-0.493438,3.90961
-0.5,3.9
-0.504798,3.88915
-0.508602,3.87943
-0.511316,3.87099
-0.51289,3.86396
-0.513308,3.85837
-0.512585,3.85422
-0.510769,3.85147
-0.507952,3.84999
-0.504287,3.8496
-0.5,3.85
-0.497669,3.84855
-0.495757,3.8467
-0.494345,3.84424
-0.493474,3.84102
-0.493156,3.83688
-0.493393,3.83174
-0.494186,3.82552
-0.495541,3.81816
-0.497472,3.80964
-0.5,3.8
-0.508022,3.7856
-0.516094,3.77113
-0.52379,3.75713
-0.530771,3.74407
-0.536787,3.73232
-0.54168,3.72216
-0.545377,3.7138
-0.547898,3.70734
-0.549361,3.70279
-0.55,3.7
-0.555158,3.69548
-0.559979,3.69174
-0.564522,3.68844
-0.568884,3.68525
-0.573194,3.68184
-0.577609,3.67788
-0.582305,3.67303
-0.587474,3.66696
-0.593311,3.65937
-0.6,3.65
-0.612424,3.63392
-0.625072,3.61673
-0.637551,3.59904
-0.64953,3.58138
-0.660741,3.56426
-0.670978,3.54811
-0.680087,3.53333
-0.68797,3.52023
-0.694594,3.50907
-0.7,3.5
-0.707264,3.49005
-0.713456,3.48211
-0.718731,3.47593
-0.723293,3.47122
-0.727376,3.46759
-0.73124,3.46462
-0.735156,3.46188
-0.739404,3.45888
-0.744265,3.45509
-0.75,3.45
-0.758725,3.44011
-0.768288,3.42835
-0.778497,3.41493
-0.789139,3.40012
-0.8,3.38422
-0.810861,3.36754
-0.821503,3.35042
-0.831712,3.33321
-0.841275,3.31628
-0.85,3.3
-0.857704,3.28297
-0.864354,3.2677
-0.870057,3.25432
-0.874968,3.24282
-0.879278,3.23308
-0.883198,3.22487
-0.886966,3.21788
-0.890838,3.21174
-0.895089,3.20596
-0.9,3.2
-0.90687,3.19214
-0.914799,3.18285
-0.923717,3.1719
-0.933506,3.15915
-0.944011,3.14458
-0.955052,3.12825
-0.96642,3.11031
-0.97788,3.09101
-0.98917,3.07073
-1,3.05
-1.00999,3.03079
-1.01887,3.01298
-1.02656,2.99698
-1.03303,2.98307
-1.03831,2.97148
-1.04244,2.96234
-1.04553,2.95572
-1.04768,2.95158
-1.04909,2.94978
-1.05,2.95
-1.05292,2.95124
-1.05625,2.95236
-1.06005,2.95272
-1.06434,2.95183
-1.06911,2.94924
-1.07435,2.94459
-1.08005,2.93756
-1.08621,2.92789
-1.09285,2.9154
-1.1,2.9
-1.10964,2.87912
-1.11961,2.85667
-1.12974,2.83342
-1.13993,2.81011
-1.1501,2.78736
-1.16019,2.76575
-1.17022,2.7458
-1.18017,2.72796
-1.19009,2.7126
-1.2,2.7
-1.21179,2.6892
-1.22325,2.68093
-1.2343,2.67477
-1.2449,2.67026
-1.25504,2.66692
-1.26472,2.66425
-1.27399,2.66174
-1.2829,2.65888
-1.29154,2.65514
-1.3,2.65
-1.31037,2.63791
-1.32063,2.62391
-1.33076,2.60845
-1.34077,2.59204
-1.35067,2.57519
-1.36049,2.55839
-1.37029,2.54211
-1.3801,2.52674
-1.38999,2.51263
-1.4,2.5
-1.41205,2.48503
-1.42394,2.47182
-1.43552,2.46032
-1.44668,2.45033
-1.45732,2.44154
-1.46735,2.43357
-1.4767,2.42596
-1.4853,2.41821
-1.49307,2.40975
-1.5,2.4
-1.50619,2.38351
-1.51186,2.36537
-1.5171,2.34587
-1.52202,2.32536
-1.52671,2.30418
-1.53125,2.28268
-1.53574,2.26119
-1.54027,2.24004
-1.54497,2.21955
-1.55,2.2
-1.55666,2.17982
-1.56412,2.16132
-1.57237,2.14448
-1.58136,2.12913
-1.59106,2.11502
-1.60146,2.10182
-1.61253,2.08916
-1.6243,2.0766
-1.63678,2.0637
-1.65,2.05
-1.66375,2.03317
-1.67781,2.0152
-1.69215,1.99614
-1.70677,1.97612
-1.72167,1.95532
-1.73688,1.93399
-1.75239,1.91242
-1.76816,1.89094
-1.78409,1.86998
-1.8,1.85
-1.81347,1.83256
-1.8262,1.81698
-1.83817,1.80331
-1.84941,1.7915
-1.85989,1.78146
-1.86959,1.77304
-1.87849,1.76601
-1.88655,1.7601
-1.89372,1.75493
-1.9,1.75
-1.90263,1.74335
-1.90512,1.73517
-1.90782,1.72518
-1.91101,1.71323
-1.91492,1.69924
-1.91974,1.68318
-1.92559,1.6651
-1.93257,1.64508
-1.94071,1.62329
-1.95,1.6
-1.96028,1.57593
-1.97124,1.5519
-1.98259,1.52834
-1.99401,1.50562
-2.00523,1.48403
-2.01597,1.46381
-2.026,1.44517
-2.03512,1.42825
-2.04315,1.41318
-2.05,1.4
-2.05485,1.38945
-2.05907,1.38001
-2.06295,1.37125
-2.06675,1.3628
-2.07072,1.35428
-2.07508,1.34537
-2.08003,1.33577
-2.08574,1.32519
-2.09236,1.31334
-2.1,1.3
-2.11068,1.28299
-2.12213,1.2645
-2.13399,1.24484
-2.14587,1.22435
-2.15741,1.20333
-2.16829,1.18208
-2.17819,1.16088
-2.18689,1.13997
-2.19418,1.11961
-2.2,1.1
-2.2065,1.08147
-2.21193,1.06419
-2.2165,1.04802
-2.22047,1.03281
-2.22414,1.01835
-2.22783,1.00441
-2.23189,0.990802
-2.23669,0.977313
-2.2426,0.963765
-2.25,0.95
-2.26502,0.935826
-2.28121,0.921147
-2.29805,0.906032
-2.31505,0.890599
-2.33175,0.875
-2.34778,0.859401
-2.36282,0.843968
-2.37663,0.828853
-2.38904,0.814174
-2.4,0.8
-2.41153,0.786235
-2.42178,0.772687
-2.43105,0.759198
-2.43969,0.745587
-2.4481,0.731654
-2.45667,0.717188
-2.46581,0.701976
-2.47588,0.685814
-2.4872,0.668528
-2.5,0.65
-2.51712,0.628422
-2.535,0.606267
-2.55315,0.58391
-2.57108,0.561711
-2.58831,0.540019
-2.6044,0.519164
-2.61893,0.499461
-2.63155,0.481206
-2.64196,0.464655
-2.65,0.45
-2.65489,0.440113
-2.65825,0.431439
-2.66066,0.423457
-2.66271,0.415666
-2.66502,0.407605
-2.66816,0.39885
-2.67272,0.389021
-2.67923,0.377779
-2.68819,0.364841
-2.7,0.35
-2.71569,0.332253
-2.73382,0.312931
-2.75389,0.292448
-2.77535,0.271236
-2.79762,0.249715
-2.82012,0.22828
-2.84222,0.207294
-2.86332,0.187083
-2.88278,0.167917
-2.9,0.15
-2.91046,0.135422
-2.91827,0.121924
-2.92391,0.109063
-2.92793,0.0963671
-2.93089,0.083365
-2.93339,0.0696081
-2.93599,0.0546877
-2.93926,0.0382582
-2.94377,0.0200674
-2.95,0
-2.9575,-0.0206617
-2.96751,-0.0424114
-2.9799,-0.0648419
-2.9944,-0.087496
-3.01065,-0.109886
-3.02818,-0.131503
-3.04648,-0.151825
-3.06499,-0.170332
-3.08305,-0.186529
-3.1,-0.2
-3.11209,-0.206785
-3.12202,-0.211541
-3.12987,-0.214902
-3.13585,-0.217503
-3.14021,-0.219962
-3.14326,-0.222871
-3.14535,-0.226802
-3.14687,-0.232303
-3.14826,-0.239887
-3.15,-0.25
-3.15091,-0.263009
-3.15376,-0.278865
-3.1588,-0.297198
-3.16615,-0.317538
-3.17576,-0.339354
-3.18751,-0.36208
-3.20118,-0.385125
-3.21644,-0.407876
-3.23289,-0.429705
-3.25,-0.45
-3.26496,-0.466148
-3.27912,-0.479988
-3.29219,-0.491727
-3.30402,-0.501687
-3.31454,-0.510266
-3.32375,-0.517922
-3.33172,-0.525159
-3.33859,-0.532525
-3.34458,-0.540605
-3.35,-0.55
-3.35537,-0.562376
-3.36123,-0.577047
-3.36792,-0.593964
-3.37568,-0.612953
-3.3847,-0.633745
-3.39509,-0.655996
-3.4069,-0.679286
-3.4201,-0.703119
-3.43455,-0.726911
-3.45,-0.75
-3.46484,-0.771409
-3.47944,-0.790382
-3.49343,-0.80667
-3.50647,-0.82017
-3.51825,-0.830894
-3.52851,-0.838946
-3.53699,-0.844522
-3.54348,-0.847917
-3.54784,-0.849553
-3.55,-0.85
-3.54942,-0.852463
-3.54786,-0.856017
-3.54577,-0.861054
-3.54359,-0.867834
-3.54173,-0.876521
-3.54056,-0.887209
-3.54044,-0.899938
-3.54175,-0.9147
-3.54482,-0.931433
-3.55,-0.95
-3.55955,-0.97387
-3.57131,-0.998129
-3.58491,-1.02209
-3.59996,-1.0452
-3.61606,-1.06702
-3.63286,-1.08724
-3.64999,-1.10567
-3.66711,-1.12222
-3.68389,-1.13694
-3.7,-1.15
-3.71391,-1.16282
-3.72634,-1.17494
-3.73745,-1.18688
-3.74746,-1.19914
-3.75665,-1.21217
-3.76531,-1.22636
-3.77373,-1.24205
-3.78216,-1.25948
-3.79086,-1.2788
-3.8,-1.3
-3.80772,-1.32257
-3.81613,-1.34576
-3.82528,-1.3691
-3.83515,-1.39208
-3.84563,-1.41426
-3.85656,-1.43521
-3.86773,-1.45456
-3.8789,-1.47195
-3.88975,-1.48715
-3.9,-1.5
-3.90734,-1.50971
-3.91374,-1.51789
-3.91931,-1.52513
-3.92417,-1.53205
-3.92852,-1.53926
-3.93253,-1.54737
-3.93644,-1.55696
-3.94049,-1.56862
-3.94492,-1.58283
-3.95,-1.6
-3.95509,-1.61917
-3.96144,-1.64101
-3.96913,-1.66512
-3.97811,-1.69105
-3.98831,-1.71825
-3.99956,-1.74612
-4.01167,-1.77401
-4.02435,-1.80116
-4.03726,-1.82677
-4.05,-1.85
-4.05907,-1.86402
-4.06722,-1.87479
-4.07441,-1.8827
-4.08065,-1.88821
-4.08593,-1.89183
-4.09029,-1.89405
-4.09378,-1.8954
-4.09648,-1.89644
-4.09849,-1.89776
-4.1,-1.9
-4.10053,-1.90228
-4.10165,-1.90754
-4.10361,-1.916
-4.1066,-1.92767
-4.11074,-1.9424
-4.11611,-1.95994
-4.12274,-1.97997
-4.13064,-2.00203
-4.13976,-2.02559
-4.15,-2.05
-4.16102,-2.07314
-4.17239,-2.095
-4.18382,-2.11519
-4.19509,-2.13341
-4.20599,-2.14952
-4.21635,-2.16349
-4.22604,-2.17535
-4.23493,-2.18523
-4.24294,-2.19333
-4.25,-2.2
-4.25516,-2.20501
-4.25966,-2.21027
-4.26374,-2.21631
-4.26766,-2.2235
-4.27167,-2.23213
-4.27599,-2.24238
-4.28081,-2.25433
-4.28632,-2.268
-4.29268,-2.28328
-4.3,-2.3
-4.3083,-2.31768
-4.31744,-2.33571
-4.32727,-2.35365
-4.33761,-2.37107
-4.34829,-2.38764
-4.35911,-2.40307
-4.36989,-2.41713
-4.38043,-2.42966
-4.39053,-2.44061
-4.4,-2.45
-4.40858,-2.45916
-4.41614,-2.46755
-4.42273,-2.47552
-4.4284,-2.48346
-4.43327,-2.49173
-4.43745,-2.50069
-4.44106,-2.51069
-4.44425,-2.52205
-4.44718,-2.53508
-4.45,-2.55
-4.45405,-2.56776
-4.45854,-2.58701
-4.46342,-2.60738
-4.46863,-2.6285
-4.47405,-2.65
-4.47955,-2.6715
-4.48501,-2.69262
-4.4903,-2.71299
-4.49532,-2.73224
-4.5,-2.75
-4.50541,-2.76393
